STEVAL-MKI197V1 (LSM6DSOX)

A_X [LSB] 	 A_Y [LSB] 	 A_Z [LSB] 	A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	MLC_SRC1 	MLC_SRC2 	MLC_SRC3 	MLC_SRC4 	MLC_SRC5 	MLC_SRC6 	MLC_SRC7 	MLC_SRC8 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2176 	 -1036 	 8504 	-132 	 -63 	 518 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
